transaction_id,amount,time_of_day,day_of_week,merchant_category,customer_history,avg_transaction_value,location_distance,is_fraud,timestamp
6361,6.710103307627977,8,3,Entertainment,47,14.197881829590168,35.231561403171455,0,2024-09-22 00:00:00
6362,62.684567252399994,11,5,Online,78,72.92075978768253,2.8925660876785835,0,2024-09-22 01:00:00
6363,27.475929039765358,18,4,Entertainment,37,26.722391714944976,4.400222143492389,0,2024-09-22 02:00:00
6364,63.450913576148736,13,3,Retail,8,20.451714256542445,14.796239453291147,0,2024-09-22 03:00:00
6365,60.782410996951384,14,6,Food,5,9.486424091234934,4.169867224009506,0,2024-09-22 04:00:00
6366,87.26203246911184,10,3,Online,23,136.12794489256657,6.94699214248905,0,2024-09-22 05:00:00
6367,44.12536827376751,5,0,Online,10,12.789667165856361,0.5177521252667718,0,2024-09-22 06:00:00
6368,17.945022237007116,13,1,Food,27,16.36889056645035,8.335226043632124,0,2024-09-22 07:00:00
6369,70.06138561116622,2,1,Travel,99,20.135034413684316,9.856001154368245,0,2024-09-22 08:00:00
6370,177.31509919733244,18,5,Online,1,16.749999946793583,0.862166019229367,0,2024-09-22 09:00:00
6371,109.06805127395165,19,6,Retail,71,8.890922188891222,2.7958450525700167,0,2024-09-22 10:00:00
6372,41.30455662061055,10,1,Entertainment,8,21.882635537372288,5.677254051039795,0,2024-09-22 11:00:00
6373,274.1447060897155,23,4,Retail,11,31.911438988645614,15.197848957172834,0,2024-09-22 12:00:00
6374,243.278001496574,16,4,Online,98,40.12271963213299,0.21894941597797613,0,2024-09-22 13:00:00
6375,23.48978625844537,16,6,Travel,28,8.509745256168006,4.0249378002143485,0,2024-09-22 14:00:00
6376,4.021549631119338,22,4,Online,34,75.57332887691933,0.049045991033119386,0,2024-09-22 15:00:00
6377,135.21198523233414,2,2,Travel,43,18.664133332091197,7.366443952144943,0,2024-09-22 16:00:00
6378,175.79974431107007,13,6,Food,84,125.02051038912667,6.907015924110949,0,2024-09-22 17:00:00
6379,343.7795993212773,6,5,Entertainment,28,19.990489107270072,14.08015623446774,0,2024-09-22 18:00:00
6380,220.57886916943295,18,4,Retail,49,99.34453216059856,0.039272885724455794,0,2024-09-22 19:00:00
6381,91.76285468657426,2,0,Travel,61,21.734339853222735,14.21770747287432,0,2024-09-22 20:00:00
6382,75.5133950505363,1,0,Retail,37,35.24406660938189,22.184927448417476,0,2024-09-22 21:00:00
6383,2.823596038323611,16,3,Food,3,23.28900332939861,3.818757163048076,0,2024-09-22 22:00:00
6384,28.32339093406837,8,3,Online,9,24.477292190857618,4.060007553523822,0,2024-09-22 23:00:00
6385,61.54729710720278,21,5,Travel,86,48.19299632092742,0.010697335996646507,0,2024-09-23 00:00:00
6386,99.02169130855343,5,6,Entertainment,89,59.03374840424084,5.605637718837048,0,2024-09-23 01:00:00
6387,81.47541430808121,23,3,Travel,2,102.1934975766872,9.493669230213417,0,2024-09-23 02:00:00
6388,135.72638136490335,20,3,Online,23,42.08845520084544,1.3090041421645984,0,2024-09-23 03:00:00
6389,32.81804122525437,8,0,Online,51,12.221178191509201,10.705057083170548,0,2024-09-23 04:00:00
6390,291.1382212887091,3,3,Online,9,228.20187636936961,31.72743712042917,1,2024-09-23 05:00:00
6391,9.227126970243187,1,0,Entertainment,25,57.564817769240626,11.177886544465252,0,2024-09-23 06:00:00
6392,53.38648733691773,21,4,Food,76,23.4803619840555,2.8914618288131058,0,2024-09-23 07:00:00
6393,138.6937899965005,14,4,Retail,27,172.42148595240926,14.900844855996692,0,2024-09-23 08:00:00
6394,118.22140960742074,8,5,Travel,20,159.0711760489492,7.9596174431976605,0,2024-09-23 09:00:00
6395,467.16024641845877,18,2,Food,73,4.144044400673433,7.618435393415947,0,2024-09-23 10:00:00
6396,32.557935642692975,9,3,Retail,87,1.0012414056435255,6.697406275004613,0,2024-09-23 11:00:00
6397,68.95323203947224,3,4,Food,36,2.2737546722490856,18.450011255523226,0,2024-09-23 12:00:00
6398,39.977693713109666,9,4,Entertainment,28,57.809065328279665,8.080075688003443,0,2024-09-23 13:00:00
6399,58.089606501413904,7,6,Entertainment,29,62.0455144539597,1.7387641321631757,0,2024-09-23 14:00:00
6400,194.45619673465356,21,5,Online,42,64.37275270852403,9.829811423140228,0,2024-09-23 15:00:00
6401,115.26749147124843,12,1,Travel,58,49.74497384398155,7.217249376720357,0,2024-09-23 16:00:00
6402,214.08165714363392,6,1,Travel,32,16.808006346309238,0.7142384219471873,0,2024-09-23 17:00:00
6403,101.72530226883117,4,5,Travel,6,9.143819917993042,60.79478210890341,1,2024-09-23 18:00:00
6404,206.64156903706217,3,0,Food,30,131.4561633797331,0.827130345933202,0,2024-09-23 19:00:00
6405,6.162253588162448,14,2,Food,60,122.17297970183436,12.90372938007972,0,2024-09-23 20:00:00
6406,219.46214922382921,11,6,Travel,11,13.885669668108177,10.635755946630923,0,2024-09-23 21:00:00
6407,39.909610254281986,15,6,Online,84,9.1923641575885,6.797501780057743,0,2024-09-23 22:00:00
6408,37.773462683026224,5,5,Retail,11,23.527468274524157,13.814433351338558,0,2024-09-23 23:00:00
6409,71.76213992322657,8,1,Food,80,2.480873049684343,3.2953598669277873,0,2024-09-24 00:00:00
6410,282.49805182559135,2,2,Travel,99,8.845160265895226,5.9136012664217565,0,2024-09-24 01:00:00
6411,4.896061161024741,7,4,Entertainment,50,23.9259085933763,0.15406434518937015,0,2024-09-24 02:00:00
6412,43.42210891811812,6,5,Food,1,13.639276106579903,44.47595267454084,0,2024-09-24 03:00:00
6413,194.19220329561003,3,0,Retail,89,66.74590378101244,0.5789886215239928,0,2024-09-24 04:00:00
6414,50.4271279544665,12,2,Food,27,117.67267747766039,1.103231122753323,0,2024-09-24 05:00:00
6415,22.209022825010862,18,1,Retail,32,119.92186013487864,6.829703245399834,0,2024-09-24 06:00:00
6416,55.302735672140955,6,4,Retail,6,46.352140211938966,4.714499119495361,0,2024-09-24 07:00:00
6417,48.70317913667741,9,5,Food,41,60.78367231396182,7.600322937858439,0,2024-09-24 08:00:00
6418,247.00125374083308,11,6,Retail,36,34.06403704070984,18.018790114670256,0,2024-09-24 09:00:00
6419,143.52089111459304,2,3,Food,39,7.931484696318359,1.7271266196583777,0,2024-09-24 10:00:00
6420,70.3430989613681,23,6,Food,87,50.39780469503715,10.203510495661712,0,2024-09-24 11:00:00
6421,445.4216042922717,11,6,Online,93,21.535593083449942,0.1820001286579784,0,2024-09-24 12:00:00
6422,62.60074167319419,18,4,Entertainment,30,0.29051764300338145,15.608601246424769,0,2024-09-24 13:00:00
6423,6.000251061428592,14,1,Retail,86,42.777859427875136,16.908080755887482,0,2024-09-24 14:00:00
6424,30.418323325927005,7,5,Food,57,11.055330813409881,4.770327511655301,0,2024-09-24 15:00:00
6425,57.282600022070454,11,1,Retail,11,108.80010515731698,1.9035362681917465,0,2024-09-24 16:00:00
6426,17.06728165552316,19,3,Food,90,135.86316803137117,16.66331455289359,0,2024-09-24 17:00:00
6427,294.81833808536817,5,6,Food,87,8.847185847744548,23.99195509284368,0,2024-09-24 18:00:00
6428,145.60685283865175,9,4,Food,3,1.4927006953098014,0.7829317200481327,0,2024-09-24 19:00:00
6429,31.236719232151223,1,2,Entertainment,48,0.2026317682320746,8.670406110400394,0,2024-09-24 20:00:00
6430,89.3562323944327,23,2,Retail,6,122.1173960949258,27.83113340646123,0,2024-09-24 21:00:00
6431,127.81546765266114,12,4,Entertainment,7,8.244827287167904,10.3208286950602,0,2024-09-24 22:00:00
6432,283.49566541541907,6,2,Entertainment,44,28.575905567596045,17.165789117812984,0,2024-09-24 23:00:00
6433,213.3985158334065,7,6,Entertainment,61,2.9430065670564125,2.6113355370783804,0,2024-09-25 00:00:00
6434,72.40028091621411,22,5,Entertainment,54,23.368025647350414,1.0795874740430638,0,2024-09-25 01:00:00
6435,149.01121553535597,15,4,Online,51,76.95477372025526,4.71906139824899,0,2024-09-25 02:00:00
6436,82.58669114197816,10,4,Retail,86,26.100114510842047,5.027089163856146,0,2024-09-25 03:00:00
6437,80.4534465307152,3,1,Retail,48,74.7118440368621,15.427315425978625,0,2024-09-25 04:00:00
6438,12.187610397398966,16,0,Food,61,58.37227683872476,5.213718424390253,0,2024-09-25 05:00:00
6439,13.483241918254759,15,1,Retail,97,36.41883510686326,2.6997609185865157,0,2024-09-25 06:00:00
6440,75.40307678277604,18,2,Entertainment,40,66.91518979620724,21.745482574358842,0,2024-09-25 07:00:00
6441,63.805128123589256,4,0,Online,3,105.64536393364978,105.74742347257533,1,2024-09-25 08:00:00
6442,2.126133119727267,10,4,Retail,30,78.75458945803267,11.005190144061414,0,2024-09-25 09:00:00
6443,128.31574498797454,6,2,Travel,24,58.8389511205547,2.3207411712752077,0,2024-09-25 10:00:00
6444,3.3026000623942626,12,3,Online,67,60.50326556005901,2.2917674878834133,0,2024-09-25 11:00:00
6445,90.45520038896954,18,2,Food,2,8.78309807849321,6.760053828321367,0,2024-09-25 12:00:00
6446,77.47777020854885,16,0,Food,44,150.46316021739818,7.569837121825989,0,2024-09-25 13:00:00
6447,346.78081469049494,21,0,Food,40,11.512453912309315,2.958423635550797,0,2024-09-25 14:00:00
6448,66.20616595849093,12,4,Online,19,21.458607973393885,1.3167072570573033,0,2024-09-25 15:00:00
6449,6.5714077302693426,11,5,Entertainment,63,36.4891593338835,4.513054781268758,0,2024-09-25 16:00:00
6450,80.22657885790044,6,3,Travel,24,6.74408840011239,5.6051182271842,0,2024-09-25 17:00:00
6451,183.94561063975755,0,4,Retail,50,45.01789632797899,0.5397243693281634,0,2024-09-25 18:00:00
6452,576.0125639712095,0,3,Entertainment,20,10.086138710826617,8.315816369576641,0,2024-09-25 19:00:00
6453,56.2721158567536,19,3,Food,57,128.43684420949901,0.020126908877914254,0,2024-09-25 20:00:00
6454,38.610190454554534,22,4,Food,50,109.76558053744236,1.6389982831179106,0,2024-09-25 21:00:00
6455,237.14347277969924,13,6,Entertainment,95,39.309793073150594,1.5894836723861718,0,2024-09-25 22:00:00
6456,21.225570100556997,14,2,Travel,58,29.844265452534174,11.633255274602991,0,2024-09-25 23:00:00
6457,95.56266307466659,10,1,Entertainment,31,5.412785809355615,6.653214042042528,0,2024-09-26 00:00:00
6458,52.03953077789556,23,3,Online,37,86.66515104161215,18.081102728693057,0,2024-09-26 01:00:00
6459,4.195009408073032,8,6,Food,93,23.85101733837726,3.076788746644678,0,2024-09-26 02:00:00
6460,42.66200150101238,16,0,Travel,4,14.139637840434238,2.364496601610385,0,2024-09-26 03:00:00
6461,30.819574308300567,3,4,Retail,58,267.9885685945118,16.240191570750767,0,2024-09-26 04:00:00
6462,115.86526344019272,19,5,Food,10,55.17582659073754,5.87354112376164,0,2024-09-26 05:00:00
6463,297.1830172202007,18,6,Entertainment,63,3.836634211880494,3.2052299172276904,0,2024-09-26 06:00:00
6464,31.203923073071348,6,2,Travel,36,80.796875540241,5.417313168013781,0,2024-09-26 07:00:00
6465,166.84765942617597,0,6,Food,55,69.39524139232897,5.538610466055214,0,2024-09-26 08:00:00
6466,5.69511826603641,8,3,Retail,99,25.641402665899438,8.488836523260336,0,2024-09-26 09:00:00
6467,77.24523487022353,12,5,Retail,57,6.601726120628924,0.38394038313608836,0,2024-09-26 10:00:00
6468,7.316233417478717,23,6,Entertainment,85,34.402499491714586,2.8495118915320825,0,2024-09-26 11:00:00
6469,271.8600527545924,1,2,Online,43,72.05208399634927,6.29035158213793,0,2024-09-26 12:00:00
6470,145.39364905157763,1,6,Entertainment,65,3.952958683227007,7.815261827309974,0,2024-09-26 13:00:00
6471,107.27980941774217,23,4,Travel,12,8.922937382352647,1.7287306161372975,0,2024-09-26 14:00:00
6472,173.66827164148867,14,5,Entertainment,62,48.238108144784576,2.152031947579608,0,2024-09-26 15:00:00
6473,104.27608159525663,16,0,Travel,24,40.99731999897806,13.004944313199385,0,2024-09-26 16:00:00
6474,347.19760416085126,12,3,Online,2,117.7400859881867,15.397120622133741,0,2024-09-26 17:00:00
6475,125.16164435330732,6,3,Entertainment,47,84.31383786813976,0.7811560234450822,0,2024-09-26 18:00:00
6476,258.57256216489145,8,5,Retail,56,125.56033219457893,46.132092095478036,0,2024-09-26 19:00:00
6477,72.80117309645198,11,2,Travel,84,31.364114795823745,5.67614431757387,0,2024-09-26 20:00:00
6478,12.450302892333251,2,4,Travel,16,77.51149122498788,8.81287888767605,0,2024-09-26 21:00:00
6479,75.11528927398088,22,6,Retail,34,2.4971713453845457,9.005425495037386,0,2024-09-26 22:00:00
6480,62.35586622949922,2,6,Online,2,17.44184540929753,28.85031326268925,1,2024-09-26 23:00:00
6481,89.76983444081587,14,1,Online,18,51.679506793746974,7.869977689822935,0,2024-09-27 00:00:00
6482,65.87323443241401,6,3,Food,29,72.1292419947149,8.75633741529052,0,2024-09-27 01:00:00
6483,208.54321074418667,5,6,Travel,8,42.25579216198284,58.29163530324697,1,2024-09-27 02:00:00
6484,1.0097792590495576,0,0,Entertainment,51,32.76711535184894,10.840954601673264,0,2024-09-27 03:00:00
6485,21.671487418012994,13,3,Travel,14,13.280763730232762,5.918135757316289,0,2024-09-27 04:00:00
6486,67.59566518485816,18,3,Travel,94,9.569331607503614,2.1236511260128204,0,2024-09-27 05:00:00
6487,300.58545632917645,15,1,Online,58,104.16540173282563,0.25481945114481147,0,2024-09-27 06:00:00
6488,48.38738420213381,9,1,Online,35,7.669927232931983,10.551330606707705,0,2024-09-27 07:00:00
6489,55.22937055209992,0,4,Online,9,28.57188538923634,6.495224638361098,0,2024-09-27 08:00:00
6490,125.42003125027057,4,6,Retail,37,109.67813165187505,33.67513822676831,0,2024-09-27 09:00:00
6491,92.58178644358017,2,6,Food,12,7.9915403525193245,1.0349211313905673,0,2024-09-27 10:00:00
6492,35.51420481359635,16,3,Food,85,6.822279940011068,0.7539532254141932,0,2024-09-27 11:00:00
6493,52.901742160946355,17,3,Online,82,58.965484739716146,2.0001127476321616,0,2024-09-27 12:00:00
6494,24.551672317395816,20,2,Travel,11,20.141576853888953,4.729421454790488,0,2024-09-27 13:00:00
6495,338.2026104514031,18,2,Food,27,28.60900088680299,1.9258364009826665,0,2024-09-27 14:00:00
6496,13.999150751418268,21,6,Entertainment,88,49.12065397211247,6.233340093224311,0,2024-09-27 15:00:00
6497,46.495524909413156,21,5,Retail,43,23.81926361594217,4.150730050074143,0,2024-09-27 16:00:00
6498,2.6178662741660266,17,5,Travel,50,80.43227045222608,75.86963838206364,0,2024-09-27 17:00:00
6499,25.074536557093897,15,0,Retail,98,173.66367947424845,34.02292667274418,0,2024-09-27 18:00:00
6500,151.6271567093185,1,6,Entertainment,20,135.19852540841086,4.538403841104505,0,2024-09-27 19:00:00
6501,22.461367177303472,14,6,Food,13,39.42258855139079,15.706954622999188,0,2024-09-27 20:00:00
6502,8.345052710620731,12,6,Retail,47,21.911027371740673,2.766071777491932,0,2024-09-27 21:00:00
6503,64.33159962391616,12,0,Retail,8,28.43441787882573,0.5948108126096527,0,2024-09-27 22:00:00
6504,1.0019260310612232,15,2,Retail,69,20.03555542248353,0.41330505754137903,0,2024-09-27 23:00:00
6505,8.857567742582315,7,5,Entertainment,71,29.145109471349194,0.29611203034755557,0,2024-09-28 00:00:00
6506,164.83132069787294,10,6,Travel,64,0.6528937695088513,13.315605297758719,0,2024-09-28 01:00:00
6507,147.61024227580853,7,0,Travel,44,2.8398619777335528,4.188888156982303,0,2024-09-28 02:00:00
6508,246.6738538820195,21,3,Entertainment,12,73.77530682117498,17.3633369263964,0,2024-09-28 03:00:00
6509,192.76852867320713,9,5,Retail,4,20.38435800097547,20.70156273451206,0,2024-09-28 04:00:00
6510,114.9407485778765,22,1,Retail,40,79.09264901922177,3.645707345813813,0,2024-09-28 05:00:00
6511,5.375195367858118,0,5,Online,19,32.69096355702477,3.412848481395807,0,2024-09-28 06:00:00
6512,152.71605556957812,11,3,Food,54,81.97357508234882,3.6806535747845563,0,2024-09-28 07:00:00
6513,186.7631158170628,8,2,Food,1,54.47042264879457,6.452120456747737,0,2024-09-28 08:00:00
6514,160.48591398903224,4,4,Travel,13,11.219793366815631,0.16073239539825923,0,2024-09-28 09:00:00
6515,71.0250685793965,8,4,Entertainment,50,29.685236583189905,0.10901893206853464,0,2024-09-28 10:00:00
6516,26.51405049034529,15,2,Retail,53,60.9259768247126,13.298232931784531,0,2024-09-28 11:00:00
6517,186.64613067505317,17,3,Food,42,20.069949181526898,16.51345763676185,0,2024-09-28 12:00:00
6518,129.88800343725944,7,0,Entertainment,25,10.740307077036436,2.283159209265978,0,2024-09-28 13:00:00
6519,395.0824874529127,22,5,Entertainment,44,38.81132469100576,9.0109936949522,0,2024-09-28 14:00:00
6520,16.92386300301006,10,5,Retail,98,15.986037238823611,2.4335620571182828,0,2024-09-28 15:00:00
6521,25.575014403376578,19,0,Entertainment,99,45.11226229671839,13.250615960767213,0,2024-09-28 16:00:00
6522,23.800106695362913,18,4,Food,61,15.85447319888039,5.456193218243025,0,2024-09-28 17:00:00
6523,157.28156088659847,3,6,Online,81,118.53208440257652,17.302212710085556,0,2024-09-28 18:00:00
6524,20.691014942823468,19,6,Food,90,21.07225651211907,29.66940870713918,0,2024-09-28 19:00:00
6525,6.898554632446562,9,2,Online,21,119.00052948357268,8.106971430070372,0,2024-09-28 20:00:00
6526,654.3672451233795,23,6,Entertainment,51,16.38923073772989,23.09282650485628,0,2024-09-28 21:00:00
6527,2.5130350114741575,12,2,Food,76,46.37447638384343,0.3437533833236798,0,2024-09-28 22:00:00
6528,180.32900525854967,19,6,Retail,80,6.975654548337437,6.211824422830343,0,2024-09-28 23:00:00
6529,45.47081502536261,13,1,Entertainment,52,75.33771455090007,7.001630765018443,0,2024-09-29 00:00:00
6530,184.27294038461076,20,4,Retail,63,11.170786817630605,5.375334218223139,0,2024-09-29 01:00:00
6531,80.8828531528699,1,2,Online,84,99.76258754706528,3.7810620696009147,0,2024-09-29 02:00:00
6532,231.90318981262067,3,1,Travel,54,30.11469977746224,12.836010657666733,0,2024-09-29 03:00:00
6533,260.63015168590937,6,0,Travel,10,4.965584261714224,8.044860186194976,0,2024-09-29 04:00:00
6534,0.9139822497407573,18,4,Online,87,22.591565091056207,0.8601157439316348,0,2024-09-29 05:00:00
6535,7.840723644484236,16,4,Travel,94,75.64413574726697,30.100848184270532,0,2024-09-29 06:00:00
6536,110.87664245230144,4,2,Online,4,3.968124966294522,147.64018014237237,1,2024-09-29 07:00:00
6537,331.9071154624855,1,2,Online,1,49.1387763026022,16.232774174785327,1,2024-09-29 08:00:00
6538,219.16896917184872,23,3,Food,51,35.38931279513066,2.8262407607383615,0,2024-09-29 09:00:00
6539,61.607864759749766,23,6,Entertainment,5,18.54373621693654,9.901310768377096,0,2024-09-29 10:00:00
6540,93.38772630256832,21,0,Travel,76,70.45100891543231,0.44273371017704977,0,2024-09-29 11:00:00
6541,20.88707106295546,22,0,Retail,42,2.6932898978943354,6.851663262372549,0,2024-09-29 12:00:00
6542,163.45856522227817,17,5,Food,78,34.42209644446036,11.166500173757745,0,2024-09-29 13:00:00
6543,342.12402452289314,20,1,Retail,12,35.34842727787206,5.220302663357974,0,2024-09-29 14:00:00
6544,31.2793314305106,11,1,Travel,24,4.518457474424189,35.860177314047796,0,2024-09-29 15:00:00
6545,68.28522587890998,22,3,Retail,45,7.310440550138217,12.68920050493643,0,2024-09-29 16:00:00
6546,9.005175116264825,0,5,Travel,53,26.352358175431966,27.191124811801842,0,2024-09-29 17:00:00
6547,81.90203301584211,14,0,Entertainment,53,38.449874282410576,23.84784746385283,0,2024-09-29 18:00:00
6548,69.8729617097775,2,6,Food,17,2.7331311476770836,1.4121473099022603,0,2024-09-29 19:00:00
6549,15.599494428554046,5,6,Online,65,0.5913087137142929,11.045173384670989,0,2024-09-29 20:00:00
6550,58.35149851435857,13,6,Travel,58,10.69706580647157,9.080429239780578,0,2024-09-29 21:00:00
6551,40.662275605389716,22,6,Entertainment,37,33.45292957481427,0.5639124515792214,0,2024-09-29 22:00:00
6552,73.779079171612,5,1,Retail,75,2.0556180163874864,3.8256009583465818,0,2024-09-29 23:00:00
6553,88.10547149463605,0,0,Entertainment,42,66.06942471285062,7.64811866879641,0,2024-09-30 00:00:00
6554,0.8531871735415614,19,6,Retail,70,8.239497814782236,7.944149960956364,0,2024-09-30 01:00:00
6555,143.13167606257016,5,0,Retail,79,74.05469000218763,16.82426145589186,0,2024-09-30 02:00:00
6556,124.83228618901174,7,5,Retail,40,11.4538933459106,8.858524155195983,0,2024-09-30 03:00:00
6557,45.615813985757796,14,1,Retail,23,21.279778519169827,6.283083685347396,0,2024-09-30 04:00:00
6558,5.438853820967644,13,2,Food,23,32.60918278538403,13.94162839518032,0,2024-09-30 05:00:00
6559,140.62217585225417,15,2,Retail,49,21.329645360958637,8.460419099171437,0,2024-09-30 06:00:00
6560,310.4992839600694,19,5,Food,76,1.1951390179083263,21.520690137141138,0,2024-09-30 07:00:00
6561,27.46363340482561,22,1,Online,7,119.61130315179025,23.587937256925635,0,2024-09-30 08:00:00
6562,39.08592159756124,15,3,Food,37,16.876296117716798,9.273208483886057,0,2024-09-30 09:00:00
6563,20.311164819812078,18,4,Retail,16,7.31121120085113,8.308830448211328,0,2024-09-30 10:00:00
6564,86.02321026954752,23,5,Online,38,7.108039620737284,12.082489656114188,0,2024-09-30 11:00:00
6565,16.823097059608422,0,0,Entertainment,99,183.67493695272455,12.92849982750071,0,2024-09-30 12:00:00
6566,44.03577526770249,3,5,Food,40,6.565703587949271,12.98901669332902,0,2024-09-30 13:00:00
6567,119.40654246732532,23,4,Entertainment,29,21.274262020400485,9.694449647904467,0,2024-09-30 14:00:00
6568,82.12441845663423,9,5,Online,17,3.5008232939313753,14.389089822387064,0,2024-09-30 15:00:00
6569,48.851399685243926,19,1,Food,90,66.49056229922498,1.5561993969447927,0,2024-09-30 16:00:00
6570,54.515761601196154,17,0,Retail,20,45.41013234222822,17.230195871787966,0,2024-09-30 17:00:00
6571,82.57895573292909,1,4,Food,25,38.13224958297228,3.7169056093797828,0,2024-09-30 18:00:00
6572,0.5881992940075647,3,6,Retail,60,96.84169352413112,21.688215336130426,0,2024-09-30 19:00:00
6573,8.176321104909192,14,2,Travel,38,42.58801351916397,1.4136340775887803,0,2024-09-30 20:00:00
6574,213.0802777432289,3,3,Food,63,155.64806962110933,0.036096123701436354,0,2024-09-30 21:00:00
6575,8.107881576375627,15,5,Food,39,48.74634698269584,0.15796735791294586,0,2024-09-30 22:00:00
6576,122.69125744285758,14,5,Entertainment,64,21.874142582200957,2.359247655709655,0,2024-09-30 23:00:00
6577,252.6205809496616,17,4,Entertainment,83,1.871952896659591,1.2078398608032535,0,2024-10-01 00:00:00
6578,31.564762782648636,6,3,Online,21,64.59934442610154,8.07240834159813,0,2024-10-01 01:00:00
6579,46.28158228253819,14,5,Retail,32,23.39191198696841,5.949577585660252,0,2024-10-01 02:00:00
6580,84.14648524741814,21,2,Entertainment,28,45.71490834351551,9.315383000595373,0,2024-10-01 03:00:00
6581,213.4607331993112,10,4,Online,12,104.51429165066637,2.1400675868747454,0,2024-10-01 04:00:00
6582,284.5685786020836,18,1,Retail,79,0.3843852678110873,14.017695328246232,0,2024-10-01 05:00:00
6583,134.53952423210583,7,0,Retail,92,71.27514491326033,9.428116598041537,0,2024-10-01 06:00:00
6584,9.060301285840527,23,2,Retail,85,28.571685082449466,2.499936894561037,0,2024-10-01 07:00:00
6585,110.61027387808258,0,3,Travel,80,6.622893529934854,5.09035526299936,0,2024-10-01 08:00:00
6586,52.81476574635663,2,3,Retail,23,43.668475811485386,12.665771047436971,0,2024-10-01 09:00:00
6587,63.62017884461855,4,2,Online,90,38.030089315705176,11.405933090016427,0,2024-10-01 10:00:00
6588,5.039726472645016,17,6,Retail,15,92.35558787069573,8.263091526335229,0,2024-10-01 11:00:00
6589,21.203317494335383,11,1,Retail,12,36.86151006222979,38.64086419846349,0,2024-10-01 12:00:00
6590,156.30964941573578,11,5,Online,4,87.82498433800626,1.413592033468535,0,2024-10-01 13:00:00
6591,60.50609087312271,20,1,Food,35,39.316797692045085,6.699758312906225,0,2024-10-01 14:00:00
6592,35.90523987477106,18,5,Retail,95,29.614943983587416,9.782586719893045,0,2024-10-01 15:00:00
6593,48.45392801568471,8,5,Online,61,23.195821746074134,51.20329514429892,0,2024-10-01 16:00:00
6594,192.68888006817326,10,3,Entertainment,27,9.539713747955414,7.821762160813072,0,2024-10-01 17:00:00
6595,138.22984251367282,16,5,Online,96,43.85721266553204,5.840604181853669,0,2024-10-01 18:00:00
6596,31.78875625462011,15,2,Travel,33,39.29057459473938,25.54795142867142,0,2024-10-01 19:00:00
6597,12.499857540334466,3,6,Entertainment,13,185.94560072007224,7.059954482007949,0,2024-10-01 20:00:00
6598,29.034992352929844,9,5,Food,37,26.586190613249666,28.006193366554267,0,2024-10-01 21:00:00
6599,253.52292708595755,21,2,Food,44,27.367847296977466,13.879327552839785,0,2024-10-01 22:00:00
6600,351.5404241097588,1,0,Online,8,8.948641599999235,12.06126811398143,1,2024-10-01 23:00:00
6601,76.24548346102644,18,3,Online,38,45.511898666826504,1.8328081394950544,0,2024-10-02 00:00:00
6602,90.73151325819924,2,1,Retail,37,94.14516579546284,3.8268715926294696,0,2024-10-02 01:00:00
6603,45.575090873516764,20,4,Retail,59,14.245839274870145,0.7006417410321041,0,2024-10-02 02:00:00
6604,164.56197533019886,22,1,Travel,69,0.4559677930109787,7.820676864978283,0,2024-10-02 03:00:00
6605,74.0839071582705,4,1,Retail,18,58.79739698011471,19.64274193304466,0,2024-10-02 04:00:00
6606,12.414461829769188,10,6,Online,48,1.5938245705326808,5.108666720532339,0,2024-10-02 05:00:00
6607,13.818807510768478,23,4,Online,81,26.320344121671095,10.450240503388974,0,2024-10-02 06:00:00
6608,76.9724051944379,4,6,Retail,66,47.4291192297075,39.890286862174634,0,2024-10-02 07:00:00
6609,275.782178131858,6,3,Travel,49,24.38897171573191,2.153419888887874,0,2024-10-02 08:00:00
6610,36.86782992235956,5,5,Online,58,15.094338571797941,4.432694670521027,0,2024-10-02 09:00:00
6611,203.66975721761565,12,0,Travel,35,80.28885804656845,0.2530734608859635,0,2024-10-02 10:00:00
6612,144.43285838790794,1,1,Online,78,17.90044867516366,2.638275232217857,0,2024-10-02 11:00:00
6613,28.476957510200762,18,6,Travel,76,9.925400269102916,15.114925450990048,0,2024-10-02 12:00:00
6614,3.70175202151218,10,5,Travel,58,24.58357087199079,10.688308677061633,0,2024-10-02 13:00:00
6615,10.741514178209675,19,1,Travel,97,7.0588789530482,15.315897902275717,0,2024-10-02 14:00:00
6616,130.37707967543994,4,3,Retail,7,58.623218815279856,5.539306447266966,0,2024-10-02 15:00:00
6617,22.273080905482452,8,3,Food,9,61.90758446462118,13.304189510623537,0,2024-10-02 16:00:00
6618,46.405483129136464,5,2,Travel,69,0.744444225908152,9.151840600080812,0,2024-10-02 17:00:00
6619,69.65513000185244,16,3,Travel,4,59.35029343938967,3.9811960025137303,0,2024-10-02 18:00:00
6620,129.26880628254264,18,3,Online,32,17.761466577952135,5.317151956550808,0,2024-10-02 19:00:00
6621,12.017101076727734,22,1,Food,5,53.3852819753467,7.794253124930014,0,2024-10-02 20:00:00
6622,52.14929938474137,7,0,Online,56,61.29116245307548,31.334963834602085,0,2024-10-02 21:00:00
6623,66.37299594914072,6,6,Online,56,16.271372651730694,26.78910403165906,0,2024-10-02 22:00:00
6624,77.83283729338986,4,1,Travel,44,10.252020732510992,43.03394163009369,0,2024-10-02 23:00:00
6625,170.57321038928245,14,6,Entertainment,72,87.53824397036085,0.16547889990913886,0,2024-10-03 00:00:00
6626,18.835354677357124,9,5,Food,13,67.19705861338957,12.629440409569174,0,2024-10-03 01:00:00
